0.376736359	0.586811655	0.036451985
0.000109865	0.960649161	0.039240974
0.158862362	0.311381358	0.52975628
0.1200354	0.035176085	0.844788515
0.906106256	0.058314374	0.03557937
0.060161428	0.84282504	0.097013532
0.587514534	0.162804359	0.249681107
0.111040997	0.145224267	0.743734736
0.075520775	0.638471731	0.286007494
0.053477582	0.327217894	0.619304524
0.028914	0.855926507	0.115159493
0.148007888	0.401470977	0.450521135
0.145801187	0.655630437	0.198568376
0.670095659	0.216612841	0.1132915
0.465767592	0.391023603	0.143208804
0.045927169	0.303453165	0.650619666
0.514382781	0.117403169	0.368214051
0.135212594	0.177385188	0.687402217
0.016537528	0.903218285	0.080244187
0.186590444	0.590065669	0.223343886
0.051293621	0.770626371	0.178080007
0.802664279	0.102990349	0.094345372
0.160894941	0.837411429	0.00169363
0.346617341	0.061537163	0.591845496
0.636127688	0.050409373	0.31346294
0.205195591	0.252161589	0.54264282
0.032121009	0.148870235	0.819008757
0.086187435	0.564840718	0.348971847
0.45247431	0.03680156	0.51072413
0.610477541	0.08735989	0.302162569
0.596927824	0.03043212	0.372640057
0.471124799	0.306457408	0.222417793
0.375775554	0.301740036	0.32248441
0.277591217	0.165801301	0.556607483
0.06677854	0.183019773	0.750201687
0.003317841	0.930715477	0.065966682
0.483846834	0.278174867	0.237978298
0.118427137	0.232326556	0.649246307
0.070024186	0.908791672	0.021184141
0.066646096	0.715469972	0.217883932
0.465778871	0.533455377	0.000765751
0.293084312	0.529905576	0.177010112
0.390447444	0.117121411	0.492431144
0.363264842	0.452400605	0.184334553
0.552147266	0.259968665	0.18788407
0.1193313	0.287558364	0.593110336
0.022541468	0.0683474	0.909111132
0.025838526	0.933874972	0.040286503
0.308241396	0.000270359	0.691488244
0.149704898	0.066914613	0.783380489
0.458813674	0.256584584	0.284601742
0.568818866	0.269521938	0.161659196
0.871644906	0.000879646	0.127475448
0.527168863	0.252429451	0.220401685
0.197876687	0.701444546	0.100678767
0.342943539	0.329909657	0.327146803
0.040201791	0.120237377	0.839560832
0.247254511	0.441421004	0.311324485
0.000317417	0.524133774	0.475548809
0.058891651	0.047401155	0.893707194
0.667705303	0.040218177	0.29207652
0.220272081	0.508012133	0.271715786
0.083513908	0.515972716	0.400513376
0.188345477	0.163481626	0.648172897
0.736839114	0.259076877	0.004084009
0.190069646	0.754251796	0.055678558
0.105106225	0.678553521	0.216340254
0.141799456	0.287745019	0.570455525
0.138981015	0.339984115	0.52103487
0.158859776	0.21645469	0.624685534
0.375387238	0.413466332	0.21114643
0.236055005	0.710411361	0.053533633
0.234230957	0.561381922	0.204387121
0.171506875	0.277072617	0.551420508
0.130240638	0.549189454	0.320569909
0.091101474	0.039065234	0.869833292
0.544630397	0.227491595	0.227878008
0.463435637	0.213920196	0.322644167
0.400404761	0.268638174	0.330957065
0.927273619	0.069792581	0.002933801
0.132762926	0.495138712	0.372098362
0.570480149	0.114824733	0.314695118
0.182817835	0.233827218	0.583354947
0.437968178	0.543544795	0.018487027
0.357579271	0.36234007	0.280080659
0.646060752	1.32059E-06	0.353937927
0.050195358	0.235567102	0.71423754
0.327967381	0.672015685	1.69337E-05
0.285839243	0.694540504	0.019620253
0.212282733	0.225758682	0.561958585
0.079212919	0.815186519	0.105600562
0.366014954	0.559692696	0.07429235
0.266637422	0.560494264	0.172868313
0.233839619	0.521319984	0.244840397
0.219177527	0.780796668	2.5805E-05
0.613975863	0.045026472	0.340997665
0.00259579	0.799171382	0.198232828
0.109688408	0.060640098	0.829671495
1.02997E-07	0.884568069	0.115431828
0.213124894	0.270383092	0.516492014
0.698199322	0.270717127	0.031083551
0.249859876	0.135361332	0.614778791
0.446637307	0.291055654	0.262307039
0.625903908	0.373240774	0.000855318
0.471431887	0.493870697	0.034697416
0.309533242	0.65099713	0.039469629
0.237955195	0.321238457	0.440806348
0.880342459	0.080962483	0.038695058
0.514755401	0.090054407	0.395190193
0.173272853	0.325583748	0.501143399
0.206277566	0.472913946	0.320808488
0.268211508	0.672070379	0.059718112
0.270291726	0.104406307	0.625301967
0.135035044	0.375595649	0.489369307
0.504006501	0.155093621	0.340899877
0.145180906	0.106377981	0.748441113
0.241416691	0.374638112	0.383945197
0.12341247	0.688186107	0.188401422
0.720356262	0.042725991	0.236917747
0.410095552	0.18658408	0.403320368
0.771526206	0.148129762	0.080344033
0.235211395	0.121074218	0.643714387
0.144956332	0.828562573	0.026481096
0.820175719	0.179823005	1.27614E-06
0.41167239	0.035145471	0.553182139
0.439899049	0.431839552	0.128261399
0.333901583	0.000730575	0.665367843
0.413616573	0.492834604	0.093548823
0.243305045	0.096290601	0.660404354
0.169440662	0.545309589	0.285249749
0.40746528	0.412008713	0.180526007
0.151640416	0.194129986	0.654229597
0.327656553	0.517649181	0.154694266
0.001681608	0.825450078	0.172868313
0.09166464	0.587551284	0.320784076
0.147141969	0.568147079	0.284710952
0.47429819	0.340315425	0.185386386
0.591203341	0.402990133	0.005806526
0.12575736	0.156452198	0.717790442
0.74833744	0.055321734	0.196340826
0.490110611	0.029065887	0.480823501
0.509813242	0.041465166	0.448721592
0.186268623	0.812157784	0.001573593
0.465139613	0.060361236	0.474499152
0.601298551	0.177100184	0.221601265
0.495559262	0.206994629	0.297446109
0.049427878	0.898463974	0.052108148
0.068144515	0.682174379	0.249681107
0.055198749	0.456487463	0.488313787
0.071317312	0.068989609	0.859693078
5.86119E-06	0.61642505	0.383569089
0.207812044	0.635348118	0.156839838
0.099777609	0.19491504	0.705307351
0.083004561	0.246671021	0.670324418
0.075836887	0.102320911	0.821842202
0.008324372	0.849337909	0.142337719
0.251426051	0.160133958	0.588439991
0.314241961	0.392678156	0.293079883
0.748777305	0.194095934	0.057126761
0.334756589	0.16152983	0.503713581
0.718306209	0.086697145	0.194996646
0.528445846	0.470739055	0.000815099
0.256313866	0.405036609	0.338649524
0.121921488	0.86813171	0.009946802
0.622294956	0.285130329	0.092574715
0.199163125	0.727424613	0.073412262
0.411014585	0.129455792	0.459529623
0.623037286	0.110522253	0.266440461
0.92914257	0.036160014	0.034697416
0.352294066	0.626652152	0.021053781
0.57673814	0.022671558	0.400590303
0.18532695	0.434835143	0.379837907
0.601670668	0.270777446	0.127551886
0.120959634	0.63015101	0.248889356
0.23675032	0.62370587	0.13954381
0.091683204	0.264097081	0.644219715
0.34675079	0.038816676	0.614432533
0.866444839	0.031759038	0.101796123
0.408776716	0.002927272	0.588296013
0.243198864	0.059875224	0.696925912
0.219689724	0.425928596	0.35438168
0.313748265	0.118899101	0.567352635
0.330498862	0.127239557	0.542261581
0.427137997	0.097562015	0.475299988
0.177332414	0.564522678	0.258144907
0.029631726	0.803622393	0.166745881
0.374374743	0.044577899	0.581047357
0.901184046	0.094731945	0.004084009
0.319670429	0.278133979	0.402195592
0.834678654	0.068289114	0.097032232
0.187402806	0.298861365	0.513735829
0.040588349	0.524614422	0.434797229
0.518018537	0.058387003	0.42359446
0.627655099	0.345078066	0.027266835
0.289153055	0.123991755	0.58685519
0.505982265	0.278183642	0.215834093
0.660599768	0.24871596	0.090684272
0.581949797	0.336854289	0.081195915
0.408049181	0.572702094	0.019248725
0.238539794	0.186733353	0.574726853
0.859708953	0.079064881	0.061226166
0.430486574	0.346022437	0.223490988
0.555000362	0.077956499	0.367043139
0.535270878	0.164714341	0.300014781
0.363414945	0.527973473	0.108611581
0.870024017	0.109787292	0.020188691
0.551926393	0.175472202	0.272601406
0.456901596	0.002289535	0.540808869
0.031806327	0.76330961	0.204884062
0.559190933	0.198298283	0.242510784
0.2808554	0.373987578	0.345157022
0.029256055	0.554168035	0.416575909
0.706659582	0.207833044	0.085507374
0.029872269	0.82804943	0.142078301
0.047658036	0.353577171	0.598764793
0.125300201	0.317967193	0.556732605
0.168640352	0.618301255	0.213058394
0.833404169	0.101826069	0.064769762
0.01646958	0.303750391	0.679780029
0.069595973	0.002654077	0.92774995
0.001175468	0.456181712	0.54264282
0.530471672	0.414176665	0.055351664
0.380882454	0.254343938	0.364773607
0.737118311	0.106041851	0.156839838
0.076608233	0.746742145	0.176649623
0.47241559	0.365507421	0.162076988
0.358682933	0.214236234	0.427080833
0.297026086	0.227425106	0.475548809
0.225445481	0.157684175	0.616870344
0.842093363	0.125071582	0.032835055
0.492392935	0.247997771	0.259609294
0.441799658	0.065769198	0.492431144
0.354283725	0.130974645	0.51474163
0.744925575	0.174118173	0.080956253
0.492950659	0.421055542	0.0859938
0.181623791	0.78831211	0.030064098
0.320802239	0.429516654	0.249681107
0.327447828	0.208607215	0.463944957
0.327388782	0.541880811	0.130730407
0.157663265	0.795271219	0.047065516
0.205811124	0.097158941	0.697029936
0.806220413	4.63317E-06	0.193774953
0.523738218	0.00176263	0.474499152
0.438135275	0.221292259	0.340572466
0.905329478	1.08996E-07	0.094670413
0.650740036	0.174058499	0.175201465
0.490469415	0.4591255	0.050405085
0.676989732	0.135955189	0.187055079
0.112656623	0.373240136	0.514103241
0.115185823	0.600071781	0.284742396
0.534952555	0.356205823	0.108841622
0.033490104	0.274506442	0.692003454
0.272284039	0.515030323	0.212685638
0.693525987	0.012060762	0.29441325
0.389976768	0.093744439	0.516278793
0.18704129	0.09264523	0.72031348
0.350908078	0.399410816	0.249681107
0.277949341	0.605134042	0.116916617
0.165326312	0.13590316	0.698770528
0.546330616	0.029850346	0.423819037
0.341904694	0.436733025	0.221362281
0.162756741	0.519193757	0.318049502
0.018629426	0.392930583	0.588439991
0.316667013	0.193120097	0.49021289
0.44745571	0.489628851	0.062915439
0.00044692	0.188640245	0.810912834
0.93254071	0.001053834	0.066405456
0.559851325	0.145236199	0.294912476
0.045019207	0.668563602	0.286417191
0.760351341	0.106143479	0.13350518
0.177985706	0.650076078	0.171938216
0.071895558	0.294198713	0.633905729
0.379952705	0.496261217	0.123786078
0.001089709	0.422900073	0.576010218
0.546507342	0.054400374	0.399092284
0.500738284	0.499103001	0.000158715
0.39713008	0.374790279	0.22807964
0.737511651	0.00114118	0.261347169
0.228332947	0.042615196	0.729051857
0.268549051	0.242333571	0.489117377
0.386047759	0.166865348	0.447086893
0.120745764	0.252330059	0.626924177
0.614946717	0.314118199	0.070935084
0.342206185	0.291080527	0.366713289
0.00198367	0.690114773	0.307901557
0.025657359	0.695836215	0.278506425
0.146044725	0.615831002	0.238124274
0.23302431	0.589874774	0.177100916
0.139902553	0.706517054	0.153580393
0.054212466	0.160594833	0.785192701
0.326598594	0.364970402	0.308431004
0.792676068	0.039980415	0.167343517
0.555936852	0.384345035	0.059718112
0.189300824	0.002478737	0.808220439
0.072025597	0.422022281	0.505952122
0.012628124	0.641531857	0.34584002
0.2979412	0.470817654	0.231241146
0.268554371	0.070369417	0.661076213
0.267928782	0.287884689	0.444186529
0.036058521	0.722569303	0.241372176
0.315290064	0.154568483	0.530141452
0.531756253	0.127658257	0.34058549
0.24758023	0.751893265	0.000526505
0.088466443	0.135105246	0.776428312
0.001016454	0.277800616	0.72118293
0.237252733	0.662330901	0.100416366
0.703914938	0.117207641	0.178877421
0.032526269	0.183180073	0.784293658
0.266739796	0.194025801	0.539234403
0.000402459	0.053975656	0.945621885
0.282700948	0.261612538	0.455686514
0.805445672	0.129784565	0.064769762
0.739727022	0.229632321	0.030640658
0.665381067	0.277929034	0.056689899
0.21580781	0.350534175	0.433658016
0.307955313	0.578655245	0.113389442
0.586125456	0.086411202	0.327463343
0.193891438	0.521084125	0.285024437
0.550508219	0.432787182	0.016704598
5.28387E-05	0.757177651	0.24276951
0.675292827	0.096645074	0.228062099
0.167405515	0.359624384	0.472970102
0.382585323	0.337334017	0.280080659
0.391530745	0.066013795	0.542455461
0.702789698	0.292256043	0.004954259
0.564075066	0.29336095	0.142563984
0.766674302	0.06896993	0.164355768
0.2550018	0.489827784	0.255170416
0.190819414	0.125715407	0.683465179
0.147758785	0.243955103	0.608286112
0.06199063	0.790033264	0.147976106
0.571263693	0.233734709	0.195001598
0.050909864	0.595927623	0.353162513
0.170019301	0.727458329	0.10252237
0.794243322	0.20553337	0.000223308
0.062981285	0.557224741	0.379793973
0.263812192	0.034704337	0.701483471
0.088454577	0.878629331	0.032916092
0.711987984	0.180934887	0.107077129
0.038393295	0.028927968	0.932678736
0.290326316	0.208310295	0.501363389
0.467984455	0.129530662	0.402484882
0.428137445	0.416196011	0.155666544
0.043018339	8.79321E-08	0.956981573
0.157713628	0.037012825	0.805273547
0.590974508	0.377765854	0.031259638
0.069348634	0.613559637	0.317091729
0.424101326	0.28394542	0.291953254
0.145387526	0.507179932	0.347432542
0.100611705	0.331600609	0.567787686
0.40541977	0.338328257	0.256251973
0.652988577	0.304667662	0.042343761
0.377121871	0.224973791	0.397904338
0.168269598	0.477348722	0.35438168
0.411819094	0.208000548	0.380180358
0.109664578	0.735788926	0.154546496
0.703131392	0.035846509	0.261022099
0.215764021	0.749279589	0.034956389
0.470550842	0.084505585	0.444943574
0.145275613	0.00211242	0.852611968
0.680179819	0.177337282	0.142482899
0.24314632	0.222367354	0.534486326
0.498705417	0.385425783	0.1158688
0.011650557	0.121165083	0.86718436
0.999652166	8.9768E-05	0.000258066
0.433752992	0.136617627	0.429629381
0.27615859	0.637646375	0.086195035
0.030285917	0.580805616	0.388908467
0.268179188	0.343143651	0.388677161
0.038058648	0.094144073	0.867797278
0.358534013	0.098969552	0.542496435
0.109610989	0.401019704	0.489369307
0.328177282	0.23700345	0.434819268
0.032880806	0.21339282	0.753726374
0.315666604	0.6118785	0.072454896
0.832248855	0.001568432	0.166182713
0.084664688	0.446741251	0.468594061
0.13068175	0.803001888	0.066316362
0.397540026	0.308313816	0.294146158
0.528016682	0.207178612	0.264804706
0.092551503	0.659798772	0.247649725
0.25565554	0.268790018	0.475554442
0.137327903	0.772836056	0.089836041
0.776228962	0.168541401	0.055229637
0.061037764	0.938557651	0.000404585
0.517160852	0.448076434	0.034762713
0.791507693	0.064827668	0.143664639
0.078859392	0.386846236	0.534294372
0.129136916	0.432647308	0.438215776
0.166085649	0.159139787	0.674774565
0.403782479	0.460303736	0.135913785
0.384442042	0.534491037	0.081066921
0.776535924	0.000788722	0.222675354
0.194810202	0.386715384	0.418474414
0.098357885	0.835325754	0.066316362
0.198050275	0.036455537	0.765494188
0.156093677	0.449633987	0.394272336
0.434567798	0.250552644	0.314879559
0.000456802	0.999541036	2.16224E-06
0.011382969	0.24042122	0.74819581
0.124098844	0.753937534	0.121963621
0.092562147	0.220035635	0.687402217
0.343282509	0.602689709	0.054027782
0.445900162	0.465562432	0.088537405
0.812870987	0.156067784	0.031061229
0.09508954	0.306145667	0.598764793
0.043849241	0.390610805	0.565539954
0.772200209	0.125703186	0.102096605
0.361502025	0.150331104	0.488166871
0.309009865	0.076211343	0.614778791
0.469947607	0.416738662	0.113313731
0.346053968	0.49351548	0.160430552
0.613740919	0.192582376	0.193676705
0.067108086	0.866093753	0.066798161
0.38987919	0.437252496	0.172868313
0.280540097	0.408620988	0.310838915
0.339587438	0.554812	0.105600562
0.118321296	0.65362545	0.228053254
0.771779734	0.195385211	0.032835055
4.65064E-05	0.027644268	0.972309226
0.001804348	0.555508371	0.442687282
0.288109828	0.291322361	0.420567812
0.894278377	0.028396996	0.077324626
0.101900708	0.52600093	0.372098362
0.098138692	0.71455849	0.187302818
0.046200203	0.417227171	0.536572627
0.449458125	0.362140452	0.188401422
0.258664329	0.457312982	0.284022689
0.101393112	0.474119815	0.424487073
0.658589896	0.07354945	0.267860654
0.55613705	1.16759E-05	0.443851274
0.774319129	0.029340045	0.196340826
0.419958919	0.382137258	0.197903823
0.591967386	0.300217749	0.107814865
0.110769748	0.096605609	0.792624643
0.100502155	0.777534224	0.121963621
0.242269334	0.537061303	0.220669363
0.201840837	0.195735275	0.602423888
0.303280739	0.498410631	0.198308629
0.962774015	0.036715867	0.000510118
0.025729331	0.507422008	0.466848661
0.008708187	0.216884833	0.774406979
0.050453653	0.485601391	0.463944957
0.00128625	0.373644051	0.6250697
0.707878612	0.240593857	0.051527532
0.730563649	0.156144852	0.1132915
0.636658637	0.150020187	0.213321176
0.496015822	0.344710172	0.159274007
0.307808137	0.325478574	0.366713289
0.448725649	0.174595601	0.376678751
0.106777922	0.351923506	0.541298572
0.591109072	0.122047996	0.286842932
0.669936569	0.329566542	0.000496889
0.969369569	0.000864627	0.029765804
0.228649617	0.479236833	0.29211355
0.38777732	0.612088413	0.000134267
0.833123514	0.022358081	0.144518404
0.104927528	0.799824381	0.095248091
0.18364504	0.668829474	0.147525486
0.202386539	0.543914746	0.253698715
0.487828084	0.002444508	0.509727408
0.473682632	0.185451208	0.34086616
0.604050148	0.23105008	0.164899772
0.204104915	0.610354802	0.185540283
0.672908443	0.000889301	0.326202256
0.150800986	0.679420582	0.169778431
0.143587172	0.591096116	0.265316713
0.431486214	1.73549E-05	0.568496432
0.628403397	0.24778983	0.123806773
0.005994605	0.14930076	0.844704635
